Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
screamingmedia	0.728748806112703	0.6532534246575342	0.688939051918736	0.3467465753424658	4.91690464E8	2.637087170853647E-8
stocknod	0.823463687150838	0.6309931506849316	0.7144934561318468	0.36900684931506844	1331181.125	1.9312738004373387E-6
howthemarketworks	0.8284883720930233	0.488013698630137	0.6142241379310345	0.511986301369863	18770.484375	4.010584689240204E-6
pc-quote	0.8182730923694779	0.6977739726027398	0.7532347504621072	0.30222602739726023	8.01585472E8	2.2974257163355105E-8
chron	0.823463687150838	0.6309931506849316	0.7144934561318468	0.36900684931506844	1331067.25	1.905874341900926E-6
optimum	0.753609239653513	0.6703767123287672	0.7095604893520617	0.32962328767123283	6.1863492E7	5.957219855190488E-7
business-insider	0.823463687150838	0.6309931506849316	0.7144934561318468	0.36900684931506844	1330715.125	1.8347934656048892E-6
wallstreetsurvivor	0.6836638338054769	0.6198630136986302	0.6502020655590481	0.38013698630136983	3.62953344E8	2.067623654511408E-6
barrons	0.8492537313432836	0.4871575342465753	0.619151251360174	0.5128424657534247	3.4091856E8	7.315439916055766E-7
predictwallstreet	0.8209459459459459	0.20804794520547945	0.3319672131147541	0.7919520547945206	582476.75	7.20275750154542E-8
cnn-money	0.792191435768262	0.538527397260274	0.6411824668705403	0.461472602739726	1.01589208E8	7.369474701590661E-7
easystockalterts	0.7790157845868152	0.7183219178082192	0.7474387527839643	0.2816780821917808	81873.71875	1.6030945744205383E-6
personal-wealth-biz	0.6663636363636364	0.627568493150685	0.6463844797178131	0.37243150684931503	90527.3671875	2.6205216840935464E-7
