Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
finance-abc7chicago-com	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1310401.25	3.271164814577787E-7
stockpickr	0.9249061326658323	0.6305460750853242	0.749873160832065	0.36945392491467577	17892.50390625	5.419201443146449E-6
smartmoney	0.8884297520661157	0.7337883959044369	0.8037383177570094	0.2662116040955631	1.4484783104E10	2.646788459514937E-7
minyanville	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311332.875	3.4718522101684357E-7
raymond-james	0.5974382433668801	0.5571672354948806	0.5766004415011038	0.44283276450511944	61103.4296875	6.427798666663875E-7
finance-abc7-com	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1310407.75	3.2728010523896955E-7
google-finance	0.7411214953271028	0.6766211604095563	0.7074041034790365	0.32337883959044367	3.71979168E8	1.8186734962455375E-7
marketintellisearch	0.6073354908306364	0.4803754266211604	0.5364459266317294	0.5196245733788396	3.93378912E8	6.840389232820598E-7
msn-money	0.8589743589743589	0.8575085324232082	0.8582408198121264	0.14249146757679176	4.11338784E8	1.9609561263678188E-7
paidcontent	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311321.625	3.4691103678596846E-7
thecramerreport	0.5788288288288288	0.21928327645051193	0.318069306930693	0.7807167235494881	2015374.5	7.147688307895805E-8
cio-com	0.8232514177693762	0.7431740614334471	0.7811659192825111	0.2568259385665529	1.34816256E8	2.1895371560276544E-7
investorguide	0.6872427983539094	0.5699658703071673	0.623134328358209	0.4300341296928327	8.64527488E8	4.4560004991422986E-11
simple-stock-quotes	0.7525510204081632	0.25170648464163825	0.37723785166240414	0.7482935153583617	NaN	NaN
streetinsider-com	0.774074074074074	0.7133105802047781	0.7424511545293072	0.2866894197952219	48909.5	1.787331029845518E-6
eresearch-fidelity-com	0.8394024276377218	0.7670648464163823	0.8016049933125279	0.23293515358361772	2.82973568E8	1.7718355138640618E-7
bloomberg	0.6576139670223085	0.5784982935153583	0.6155242850658192	0.4215017064846417	2.94841184E8	2.8159001885796897E-7
tmx-quotemedia	0.7794871794871795	0.7781569965870307	0.7788215200683177	0.22184300341296925	2.46740336E8	3.544382707332261E-7
financial-content	0.7819799777530589	0.5998293515358362	0.6788990825688074	0.40017064846416384	1310899.125	3.389026232980541E-7
yahoo-finance	0.7586805555555556	0.7457337883959044	0.7521514629948366	0.25426621160409557	4.2850448E8	2.556762979111227E-7
scroli	0.812577065351418	0.5622866894197952	0.6646495209278871	0.4377133105802048	1557358.5	1.9312565768814238E-7
barchart	0.7427350427350428	0.7414675767918089	0.7421007685738685	0.25853242320819114	4.1236432E8	4.810661380361125E-7
hpcwire	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1311001.625	3.413506135530042E-7
stocktwits	0.3466666666666667	0.08873720136518772	0.14130434782608697	0.9112627986348123	NaN	NaN
tickerspy	0.7809878844361603	0.7150170648464164	0.7465478841870824	0.28498293515358364	4.84567744E8	8.09251844202663E-7
investopedia	0.7094188376753507	0.30204778156996587	0.42369838420107725	0.6979522184300342	NaN	NaN
thestree	0.92880978865406	0.712457337883959	0.8063737324963786	0.28754266211604096	2.12027808E8	1.6328973515555845E-6
finviz	0.5191256830601093	0.3242320819112628	0.3991596638655462	0.6757679180887373	3.89796672E8	2.0040980075464176E-7
renewable-energy-world	0.7842046718576196	0.6015358361774744	0.680830516658619	0.3984641638225256	1310450.375	3.283230114448088E-7
stocksmart	0.0	0.0	NaN	1.0	5320493.0	7.382209332718048E-8
advfn	0.7779632721202003	0.39761092150170646	0.5262563523433088	0.6023890784982935	23304.470703125	5.740835149481427E-7
updown	0.7888482632541134	0.7363481228668942	0.7616946160635482	0.2636518771331058	2.4535875584E11	3.829962622603489E-7
finapps-forbes-com	0.7487046632124352	0.7397610921501706	0.7442060085836909	0.2602389078498294	2.10646208E8	1.6711076966657856E-7
