Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
howthemarketworks	0.8343023255813954	0.49696969696969695	0.6228974498100922	0.503030303030303	20019.171875	1.2228946388859185E-6
pc-quote	0.7928870292887029	0.6562770562770562	0.7181430601610611	0.34372294372294376	6.7572768E8	9.889326690881717E-8
chron	0.8227990970654627	0.6311688311688312	0.7143557079862811	0.36883116883116884	1333193.5	5.928213226980006E-7
optimum	0.6897560975609756	0.6121212121212121	0.6486238532110091	0.38787878787878793	6.204918E7	2.522386921555153E-7
business-insider	0.8227990970654627	0.6311688311688312	0.7143557079862811	0.36883116883116884	1343632.625	1.0729705763878883E-6
wallstreetsurvivor	0.6755470980019029	0.6147186147186147	0.6436990027198549	0.38528138528138534	3.11616224E8	6.27933786745416E-7
barrons	0.850453172205438	0.48744588744588746	0.6197028068244359	0.5125541125541125	5.47552192E8	5.778851459581347E-7
predictwallstreet	0.3924914675767918	0.09956709956709957	0.15883977900552487	0.9004329004329005	1678087.375	1.4908339096564305E-7
cnn-money	0.7785326086956522	0.4961038961038961	0.6060285563194078	0.5038961038961038	9.8014232E7	6.164809178699215E-7
easystockalterts	0.7833020637898687	0.7229437229437229	0.7519135524538496	0.2770562770562771	75170.75	1.5726486708445009E-6
personal-wealth-biz	0.6471631205673759	0.6320346320346321	0.6395094174332019	0.36796536796536794	70051.234375	2.5597719286452048E-6
