Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
boston-com	0.8212290502793296	0.6282051282051282	0.7118644067796611	0.3717948717948718	1467793.75	5.806793410556566E-7
bostonmerchant	0.8212290502793296	0.6282051282051282	0.7118644067796611	0.3717948717948718	1467792.5	5.806142553410609E-7
fool	0.6582397003745318	0.6008547008547008	0.6282394995531725	0.39914529914529917	4.82213312E8	1.7384067518833035E-7
insidestocks	0.7441860465116279	0.4376068376068376	0.5511302475780409	0.5623931623931624	675916.0	8.736407721698924E-7
marketwatch	0.6889081455805892	0.6794871794871795	0.6841652323580034	0.3205128205128205	6.80264768E8	3.0834041098160014E-8
zacks	0.6986584107327142	0.5786324786324787	0.6330060776063582	0.4213675213675213	4.44328224E8	3.072159060479862E-8
screamingmedia	0.7115749525616698	0.6410256410256411	0.6744604316546763	0.3589743589743589	6.81570176E8	3.083360411437752E-8
stocknod	0.8212290502793296	0.6282051282051282	0.7118644067796611	0.3717948717948718	1467525.625	5.697119149772334E-7
howthemarketworks	0.8431654676258993	0.5008547008547009	0.6284182305630027	0.49914529914529915	26853.080078125	1.1924679483854561E-6
pc-quote	0.7838405036726128	0.6384615384615384	0.7037211493170042	0.3615384615384616	1.97814784E9	1.9474287071830076E-8
chron	0.8212290502793296	0.6282051282051282	0.7118644067796611	0.3717948717948718	1467370.75	5.626764050248312E-7
optimum	0.7252641690682037	0.6452991452991453	0.6829488919041158	0.35470085470085466	7.2482472E7	4.014198111690348E-7
business-insider	0.8212290502793296	0.6282051282051282	0.7118644067796611	0.3717948717948718	1467787.0	5.804017177979404E-7
wallstreetsurvivor	0.6819887429643527	0.6213675213675214	0.6502683363148479	0.3786324786324786	3.13445664E8	5.965732157164894E-7
barrons	0.849925705794948	0.4888888888888889	0.62072707542051	0.5111111111111111	4.48652384E8	5.611242954728368E-7
predictwallstreet	0.6959459459459459	0.17606837606837608	0.2810368349249659	0.8239316239316239	1222365.875	5.839576644461886E-8
cnn-money	0.772020725388601	0.5094017094017094	0.6138002059732234	0.49059829059829063	1.16252E8	6.548504529746424E-7
easystockalterts	0.7372330547818013	0.6786324786324787	0.7067200712060525	0.32136752136752134	79497.921875	1.0237200740448316E-6
personal-wealth-biz	0.711971197119712	0.6760683760683761	0.6935554581323982	0.3239316239316239	47170.22265625	1.61626905992307E-6
