Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
bostonmerchant	0.8011173184357542	0.6128205128205129	0.6944309927360774	0.38717948717948714	1549218.5	5.384007636166643E-6
fool	0.7406367041198502	0.6760683760683761	0.706881143878463	0.3239316239316239	4.74135456E8	1.5352405569046823E-8
insidestocks	0.7979651162790697	0.46923076923076923	0.5909580193756728	0.5307692307692308	1020171.375	4.7298814820351254E-7
marketwatch	0.6750433275563258	0.6658119658119658	0.6703958691910499	0.3341880341880342	7.36061952E8	2.3198197141027777E-8
zacks	0.7257731958762886	0.6017094017094017	0.6579439252336449	0.3982905982905983	4.78169216E8	1.8472253060508592E-8
screamingmedia	NaN	0.0	NaN	1.0	NaN	NaN
stocknod	0.8011173184357542	0.6128205128205129	0.6944309927360774	0.38717948717948714	1602110.75	6.874694236103096E-8
howthemarketworks	0.8302158273381295	0.4931623931623932	0.6187667560321716	0.5068376068376068	130214.28125	1.1748615946771679E-7
pc-quote	0.7759162303664922	0.6333333333333333	0.6974117647058824	0.3666666666666667	9.24436928E8	1.0126124827536387E-8
chron	0.8011173184357542	0.6128205128205129	0.6944309927360774	0.38717948717948714	1549525.625	5.538330697163474E-6
optimum	0.7415946205571565	0.6598290598290598	0.6983265490728177	0.3401709401709402	7.2471504E7	4.9043823224792504E-8
business-insider	0.8011173184357542	0.6128205128205129	0.6944309927360774	0.38717948717948714	1549204.375	5.376337867346592E-6
wallstreetsurvivor	0.689622641509434	0.6247863247863248	0.6556053811659193	0.3752136752136752	3.4882384E8	6.051294576536748E-8
barrons	0.6329866270430906	0.3641025641025641	0.46228974498100917	0.6358974358974359	5.08091584E8	4.27501269939512E-8
predictwallstreet	0.42567567567567566	0.1076923076923077	0.1718963165075034	0.8923076923076922	2166831.25	4.0063167006110234E-8
cnn-money	0.7635220125786164	0.5188034188034188	0.6178117048346057	0.48119658119658115	1.18886872E8	4.886104761681054E-6
easystockalterts	0.7279480037140205	0.67008547008547	0.6978193146417445	0.32991452991452996	134739.5625	1.2160771234448475E-7
personal-wealth-biz	0.6862917398945518	0.6675213675213675	0.6767764298093587	0.3324786324786325	127455.828125	1.1960918300246703E-7
