Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
finance-abc7chicago-com	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342297.75	7.236016017486691E-7
stockpickr	0.9367888748419722	0.639344262295082	0.76	0.360655737704918	7927.0048828125	1.9728648112504743E-5
smartmoney	0.8913043478260869	0.7428817946505608	0.8103529411764706	0.2571182053494392	1.403021824E10	6.435757882172766E-7
minyanville	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342182.875	7.111989930308482E-7
raymond-james	0.5905730129390019	0.551337359792925	0.570281124497992	0.448662640207075	88203.3359375	6.808397756685736E-7
finance-abc7-com	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342306.25	7.245599817906623E-7
google-finance	0.7419659735349716	0.6773080241587576	0.7081641858367164	0.32269197584124243	3.7847728E8	4.7273400127778586E-7
marketintellisearch	0.5858695652173913	0.46505608283002586	0.5185185185185185	0.5349439171699741	4.35061728E8	1.3383317991610966E-6
msn-money	0.8556611927398444	0.8541846419327006	0.8549222797927462	0.1458153580672994	4.58217216E8	4.6768587935730466E-7
paidcontent	0.8292134831460675	0.636755823986195	0.7203513909224012	0.363244176013805	1342179.75	7.108603199412755E-7
thecramerreport	0.0021141649048625794	8.628127696289905E-4	0.0012254901960784314	0.999137187230371	1623111.5	3.133487780360156E-7
cio-com	0.864244741873805	0.7799827437446074	0.819954648526077	0.2200172562553926	1.31786192E8	4.698522388935089E-7
investorguide	0.6930184804928131	0.5823986194995686	0.6329113924050633	0.4176013805004314	8.88889792E8	3.979394938569136E-11
simple-stock-quotes	0.6109660574412533	0.20189818809318377	0.30350194552529186	0.7981018119068162	NaN	NaN
streetinsider-com	0.7785046728971963	0.7187230371009491	0.7474203678779723	0.2812769628990509	82638.3203125	1.505195882600674E-6
eresearch-fidelity-com	0.8534971644612477	0.7791199309749784	0.814614343707713	0.22088006902502155	3.08994752E8	4.323119924265484E-7
