Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
finance-abc7chicago-com	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323545.125	8.160104130183754E-7
stockpickr	0.9374217772215269	0.6390784982935154	0.7600202942668697	0.3609215017064846	19408.42578125	3.5140453746862477E-6
smartmoney	0.8966942148760331	0.7406143344709898	0.811214953271028	0.2593856655290102	1.4165500928E10	5.728470569010824E-7
minyanville	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323107.625	7.755845672363648E-7
raymond-james	0.605672461116194	0.5648464163822525	0.5845474613686534	0.4351535836177475	86942.8515625	5.51261393866298E-7
finance-abc7-com	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323545.125	8.160104130183754E-7
google-finance	0.7467289719626168	0.681740614334471	0.7127564674397859	0.318259385665529	3.66341312E8	4.5406432036543265E-7
marketintellisearch	0.5709677419354838	0.45307167235494883	0.5052331113225499	0.5469283276450512	3.3896E8	9.85762881100527E-7
msn-money	0.8418803418803419	0.840443686006826	0.8411614005123826	0.15955631399317405	4.14020928E8	4.2575692305035773E-7
paidcontent	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323099.625	7.74669729253219E-7
thecramerreport	0.012552301255230125	0.005119453924914676	0.007272727272727274	0.9948805460750854	2322220.25	9.873697592865938E-8
cio-com	0.8497164461247637	0.7670648464163823	0.8062780269058296	0.23293515358361772	1.24117048E8	5.414771067080437E-7
investorguide	0.6697154471544715	0.5622866894197952	0.6113172541743971	0.4377133105802048	8.49424448E8	4.397758893159853E-11
simple-stock-quotes	0.7550505050505051	0.2551194539249147	0.38137755102040816	0.7448805460750854	NaN	NaN
streetinsider-com	0.7946345975948196	0.7329351535836177	0.7625388371060806	0.2670648464163823	84899.2578125	1.2881683915111353E-6
eresearch-fidelity-com	0.8534080298786181	0.7798634812286689	0.8149799375835933	0.2201365187713311	2.27215264E8	3.917947992704285E-7
bloomberg	0.6595538312318138	0.5802047781569966	0.6173399909214707	0.41979522184300344	2.89764512E8	1.6141302694450133E-7
tmx-quotemedia	0.7923076923076923	0.7909556313993175	0.7916310845431255	0.20904436860068254	2.43829088E8	7.294319175343844E-7
financial-content	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323545.75	8.160733955264732E-7
yahoo-finance	0.7547008547008547	0.7534129692832765	0.7540563620836892	0.2465870307167235	4.20647904E8	6.707507509418065E-7
scroli	0.8236744759556104	0.5699658703071673	0.6737266767523954	0.4300341296928327	1610748.5	2.260523643826673E-7
barchart	0.7598290598290598	0.7585324232081911	0.7591801878736122	0.24146757679180886	4.06689632E8	5.237689606474305E-7
hpcwire	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1326767.875	8.021928010748525E-7
stocktwits	0.2633333333333333	0.0674061433447099	0.10733695652173912	0.93259385665529	NaN	NaN
tickerspy	0.766076421248835	0.7013651877133106	0.732293986636971	0.2986348122866894	4.36649984E8	4.521011192082369E-7
investopedia	0.7183098591549296	0.3046075085324232	0.42780107849011384	0.6953924914675769	NaN	NaN
thestree	0.9443826473859844	0.7244027303754266	0.8198937711250602	0.2755972696245734	1.8653096E8	1.0582882623566547E-6
finviz	0.51775956284153	0.32337883959044367	0.39810924369747897	0.6766211604095563	3.37268288E8	5.640313816002163E-7
renewable-energy-world	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323549.25	8.164470841620641E-7
stocksmart	0.0025188916876574307	8.532423208191126E-4	0.0012746972594008922	0.9991467576791809	6834174.0	2.6785919260419178E-8
advfn	0.8030050083472454	0.4104095563139932	0.5431959345002824	0.5895904436860069	18043.5	1.324812160419242E-6
updown	0.8514456630109671	0.7286689419795221	0.785287356321839	0.27133105802047786	2.453295104E11	5.633277169181383E-7
finapps-forbes-com	0.7590673575129534	0.75	0.7545064377682403	0.25	1.99757952E8	3.467716851446312E-7
foxbusiness	0.9666666666666667	0.24744027303754265	0.3940217391304348	0.7525597269624573	33683.21875	2.2060103219700977E-6
ycharts-com	0.43878954607977994	0.2721843003412969	0.3359662980516061	0.7278156996587031	8.21043392E8	4.948575230145913E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1326742.875	8.002432423381833E-7
bostonmerchant	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1326742.875	8.002432423381833E-7
fool	0.7205607476635514	0.6578498293515358	0.687778768956289	0.3421501706484642	4.37848064E8	1.7380241956743703E-7
insidestocks	0.7846820809248555	0.46331058020477817	0.5826180257510729	0.5366894197952219	760884.625	7.182549666140403E-7
marketwatch	0.7108225108225108	0.7005119453924915	0.7056295659647616	0.2994880546075085	7.1530144E8	1.3934872811205423E-8
zacks	0.721936148300721	0.5981228668941979	0.6542230517965469	0.4018771331058021	3.82876224E8	1.3706423551695934E-8
screamingmedia	0.7203791469194313	0.6484641638225256	0.6825325550067356	0.3515358361774744	7.15302272E8	1.3931083842066982E-8
stocknod	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323618.75	8.241199793701526E-7
howthemarketworks	0.8454935622317596	0.5042662116040956	0.6317477284874399	0.49573378839590443	7649.60986328125	9.811994459596463E-6
pc-quote	0.8234126984126984	0.7081911262798635	0.7614678899082569	0.29180887372013653	1.98389616E8	1.038870536262948E-7
chron	0.8109010011123471	0.6220136518771331	0.7040077257363593	0.3779863481228669	1323523.875	8.136588576235226E-7
