Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
foxbusiness	0.91	0.23293515358361774	0.3709239130434782	0.7670648464163823	68655.8125	2.704041207834962E-6
ycharts-com	0.4430727023319616	0.27559726962457337	0.3398211467648606	0.7244027303754266	9.0243136E8	4.4366253726391136E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.8164627363737486	0.6262798634812287	0.7088363109608884	0.37372013651877134	1333093.375	7.118676421669079E-7
bostonmerchant	0.8168539325842696	0.6203071672354948	0.7051406401551891	0.37969283276450516	1343832.625	6.506371619252604E-7
fool	0.688785046728972	0.628839590443686	0.6574487065120428	0.371160409556314	4.56637856E8	8.813139373842205E-8
insidestocks	0.7615606936416185	0.4496587030716723	0.565450643776824	0.5503412969283277	711527.625	4.966540814166365E-7
marketwatch	0.638961038961039	0.6296928327645052	0.6342930812204555	0.37030716723549484	6.55955328E8	2.0833542890841272E-8
zacks	0.7160493827160493	0.5938566552901023	0.6492537313432835	0.40614334470989766	5.91282752E8	2.0526952582144986E-8
screamingmedia	0.6672985781990521	0.6006825938566553	0.632240682532555	0.39931740614334466	6.51058816E8	2.0842449544034025E-8
stocknod	0.8164627363737486	0.6262798634812287	0.7088363109608884	0.37372013651877134	1337210.375	9.432102388018393E-7
howthemarketworks	0.8326180257510729	0.49658703071672355	0.6221272047033671	0.5034129692832765	23643.439453125	1.5104195654203068E-6
pc-quote	0.5967078189300411	0.371160409556314	0.45765386638611255	0.628839590443686	3.445584128E9	1.291879581089006E-8
chron	0.8164627363737486	0.6262798634812287	0.7088363109608884	0.37372013651877134	1337081.25	9.357717658531328E-7
optimum	0.7366892545982575	0.6493174061433447	0.6902494331065759	0.35068259385665534	6.3611792E7	8.43814405016019E-7
business-insider	0.8164627363737486	0.6262798634812287	0.7088363109608884	0.37372013651877134	1332664.75	7.230553933368356E-7
wallstreetsurvivor	0.6757263355201499	0.6151877133105802	0.6440375167485485	0.3848122866894198	4.23159232E8	1.0178014235862065E-6
barrons	0.8338278931750742	0.47952218430034127	0.6088840736728061	0.5204778156996588	4.1255408E8	7.911221473477781E-7
predictwallstreet	0.6533333333333333	0.16723549488054607	0.2663043478260869	0.8327645051194539	2626631.25	3.308992901907004E-8
cnn-money	0.7551282051282051	0.5025597269624573	0.6034836065573771	0.4974402730375427	1.03374928E8	1.107725211113575E-6
easystockalterts	0.7123034227567068	0.6569965870307167	0.6835330670217488	0.3430034129692833	95604.9375	2.545622692196048E-6
personal-wealth-biz	0.4806054872280038	0.4334470989761092	0.45580978017048007	0.5665529010238908	1178384.25	4.0231363129805686E-8
