Source	Precision	Recall	Fmeasure	ErrorRate	MAD	MNAD
finance-abc7chicago-com	0.7820224719101123	0.5928449744463373	0.6744186046511628	0.4071550255536627	1458531.875	2.0688524671186315E-7
stockpickr	0.8973717146433041	0.610732538330494	0.7268119614799797	0.389267461669506	134119.265625	4.0187435956795525E-7
smartmoney	0.8367768595041323	0.6899488926746167	0.7563025210084033	0.3100511073253833	1.380767744E10	1.7984713451824064E-7
minyanville	0.7822671156004489	0.5936967632027257	0.6750605326876512	0.4063032367972743	1451277.25	1.978395118840126E-7
raymond-james	0.5516925892040256	0.5136286201022147	0.5319805910895457	0.48637137989778534	149613.140625	3.4601782772369916E-7
finance-abc7-com	0.7830923248053393	0.5996592844974447	0.6792088760250844	0.40034071550255534	1444082.25	2.0710078274532862E-7
google-finance	0.6809701492537313	0.6218057921635435	0.6500445235975066	0.3781942078364565	3.83266848E8	2.89662068553298E-7
marketintellisearch	0.5800214822771214	0.4599659284497445	0.5130641330166271	0.5400340715502555	4.02190752E8	4.3117748305121495E-7
msn-money	0.8054607508532423	0.8040885860306644	0.8047740835464621	0.19591141396933565	4.41462752E8	1.3124372344464064E-7
paidcontent	0.7820224719101123	0.5928449744463373	0.6744186046511628	0.4071550255536627	1458639.5	2.068782976039074E-7
thecramerreport	0.004210526315789474	0.0017035775127768314	0.002425712553062462	0.9982964224872232	4839263.0	3.9938527152116876E-8
cio-com	0.8095238095238095	0.7095400340715503	0.7562414888788017	0.2904599659284497	1.3479984E8	1.3269753651456995E-7
investorguide	0.6290983606557377	0.5229982964224872	0.5711627906976743	0.4770017035775128	5.288395264E9	1.473448620059603E-11
simple-stock-quotes	0.5131578947368421	0.16609880749574105	0.25096525096525096	0.833901192504259	NaN	NaN
streetinsider-com	0.7104532839962997	0.6541737649063032	0.6811529933481152	0.3458262350936968	100139.03125	1.2761244079229073E-6
eresearch-fidelity-com	0.821062441752097	0.7504258943781942	0.7841566533155317	0.24957410562180582	3.09928288E8	1.7026909659989542E-8
bloomberg	0.6656976744186046	0.5851788756388415	0.6228467815049864	0.4148211243611585	3.13951392E8	1.417212303067572E-7
tmx-quotemedia	0.7858361774744027	0.7844974446337308	0.7851662404092071	0.21550255536626917	2.62043296E8	1.932026947315535E-7
financial-content	0.7822671156004489	0.5936967632027257	0.6750605326876512	0.4063032367972743	1451287.625	1.978651056333547E-7
yahoo-finance	0.6919795221843004	0.6908006814310051	0.6913895993179882	0.30919931856899485	4.49705568E8	6.813163508923026E-7
scroli	0.7274969173859432	0.5025553662691652	0.5944584382871536	0.4974446337308348	2325107.75	8.512159155316112E-8
barchart	0.6544368600682594	0.6533219761499148	0.6538789428815004	0.34667802385008517	4.32355008E8	1.767453454704082E-7
hpcwire	0.786346396965866	0.5298126064735945	0.6330788804071247	0.4701873935264055	1127103.125	1.8088522324433143E-7
stocktwits	0.24333333333333335	0.062180579216354344	0.09905020352781548	0.9378194207836457	NaN	NaN
tickerspy	0.7423255813953489	0.6797274275979557	0.7096487327701201	0.3202725724020443	5.38984384E8	2.75004276772961E-6
investopedia	0.8196392785571143	0.348381601362862	0.48894202032277345	0.651618398637138	NaN	NaN
thestree	0.8609566184649611	0.6592844974446337	0.7467438494934876	0.3407155025553663	2.45421568E8	1.1083552635682281E-6
finviz	0.49386084583901774	0.3083475298126065	0.37965390665967486	0.6916524701873935	3.3405328E8	1.383206011951188E-7
renewable-energy-world	0.7838179519595448	0.5281090289608177	0.6310432569974556	0.4718909710391823	1614655.5	1.736598420620794E-7
stocksmart	0.0	0.0	NaN	1.0	9517431.0	3.031943407449944E-8
advfn	0.8013355592654424	0.4088586030664395	0.5414551607445008	0.5911413969335605	177118.640625	3.916858872798912E-7
updown	0.7107438016528925	0.6592844974446337	0.684047724259832	0.3407155025553663	2.39981838336E11	2.75825897233517E-7
finapps-forbes-com	0.7061900610287707	0.6899488926746167	0.6979750107712193	0.3100511073253833	2.56846224E8	1.279134522746972E-7
foxbusiness	0.7666666666666667	0.19591141396933562	0.3120759837177748	0.8040885860306644	69344.0703125	5.870995778423094E-7
ycharts-com	0.42445054945054944	0.2632027257240204	0.3249211356466877	0.7367972742759796	8.89878272E8	4.258674315971156E-11
nasdaq-com	1.0	1.0	1.0	0.0	0.0	NaN
boston-com	0.7820224719101123	0.5928449744463373	0.6744186046511628	0.4071550255536627	1458541.875	2.0663482303007186E-7
bostonmerchant	0.7822671156004489	0.5936967632027257	0.6750605326876512	0.4063032367972743	1451301.125	1.9787033522788988E-7
fool	0.7639925373134329	0.6976149914821125	0.7292965271593944	0.3023850085178875	4.53767616E8	2.0847181758654187E-7
insidestocks	0.6589595375722543	0.38841567291311757	0.4887459807073955	0.6115843270868824	935033.625	5.563686613641039E-7
marketwatch	0.5998271391529818	0.5911413969335605	0.5954525954525954	0.4088586030664395	6.89187008E8	1.5079375970117326E-8
zacks	0.6307692307692307	0.5238500851788757	0.5723592368543509	0.47614991482112434	4.73863808E8	1.4733685382850581E-8
screamingmedia	0.6319772942289499	0.5689948892674617	0.5988346033168983	0.43100511073253833	6.95280448E8	1.505226698839124E-8
stocknod	0.7888748419721872	0.5315161839863713	0.6351145038167939	0.46848381601362865	1124476.5	1.8087240505337832E-7
howthemarketworks	0.5450643776824035	0.32453151618398635	0.40683395621996793	0.6754684838160137	65771.140625	7.71120483022969E-7
pc-quote	0.7333333333333333	0.5996592844974447	0.6597938144329897	0.40034071550255534	1.914115584E9	2.6109010065056282E-8
chron	0.7833140208574739	0.575809199318569	0.6637211585665194	0.424190800681431	1349996.625	1.9695075081926916E-7
optimum	0.738755980861244	0.6575809199318569	0.6958089229382606	0.34241908006814314	6.3263E7	1.3306681978519919E-7
business-insider	0.7830923248053393	0.5996592844974447	0.6792088760250844	0.40034071550255534	1444195.25	2.0709799741780444E-7
wallstreetsurvivor	0.47875354107648727	0.43185689948892675	0.45409762651141955	0.5681431005110733	3.520488E8	6.191989996295888E-7
barrons	0.8476331360946746	0.48807495741056217	0.6194594594594595	0.5119250425894378	4.63640768E8	2.636810165768111E-7
predictwallstreet	0.45666666666666667	0.11669505962521294	0.18588873812754406	0.883304940374787	1247084.75	7.199357554554808E-8
cnn-money	0.7448856799037304	0.5272572402044293	0.6174563591022444	0.4727427597955707	1.03218944E8	1.6972680327853595E-7
easystockalterts	0.7178538390379279	0.6609880749574105	0.6882483370288248	0.3390119250425895	164013.4375	3.737721385732584E-7
personal-wealth-biz	0.49019607843137253	0.44718909710391824	0.46770601336302897	0.5528109028960817	693723.6875	2.3972239659997285E-7
